,id,PreferenceOrder,CategoryName,AdmissionPlanCount,CollegeName,CollegeCode,AdmissionRatio,LowestScoreAdmissionRatio,LowestAdmissionScore,ExpectedApplicantsCount,RegisteredApplicantsCount,Shortfall_Count,AdmissionRegulationsURL,MajorCode,MajorName,PlanNature,PlannedEnrollmentCount,MajorLowestAdmissionScore,MajorRegisteredApplicantsCount,DurationOfStudy,TuitionFee,LocationOfSchool,MajorNotes,ranking,CollegeLevel,CollegeProvince,CollegeCity
39,47,本科一批第一次,理科,34,湖南中医药大学,B02,1:1,454,454,34,40,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-416.dhtml,01,中医学（卓越1班、5+3一体化）,非定向,1,586,1,5,7500,长沙市,,2572.0,,湖南省,长沙市
40,49,本科一批第五次,理科,97,北京化工大学,210,1:1,543,543,97,98,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-10.dhtml,01,工科试验班（宏德书院）,非定向,2,554,2,4,5000,朝阳校区/昌平校区,包含专业：化学工程与工艺、高分子材料与工程、生物工程,5563.0,"['211', 'DFC']",北京市,北京市
41,50,本科一批第一次,理科,44,华东交通大学,242,1:1,457,457,44,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-315.dhtml,01,土木工程,非定向,3,473,4,4,5220,校本部,,19279.0,,江西省,南昌市
42,52,本科一批第一次,理科,74,西南交通大学,237,1:1,530,530,74,75,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-471.dhtml,01,土木工程,非定向,7,539,7,4,4900,犀浦校区,,7536.0,"['211', 'DFC']",四川省,成都市
43,53,本科一批第一次,理科,94,武汉理工大学,253,1:1,523,523,94,97,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-391.dhtml,01,材料类,非定向,8,564,12,4,4500,校本部,包含专业：材料成型及控制工程、材料科学与工程、材料物理、材料化学、无机非金属材料工程、高分子材料与工程、复合材料与工程、新能源材料与器件,4469.0,"['211', 'DFC']",湖北省,武汉市
44,54,本科一批第一次,理科,24,上海财经大学,024,1:1,570,570,24,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-213.dhtml,01,会计学,非定向,1,592,1,4,6500,主校区,,2187.0,"['211', 'DFC']",上海市,上海市
45,55,本科一批第一次,理科,62,合肥工业大学,097,1:1,512,512,62,65,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-277.dhtml,01,金属材料工程,非定向,2,514,2,4,5500,合肥校区,,11259.0,"['211', 'DFC']",安徽省,合肥市
46,56,本科一批第一次,理科,12,武汉工程大学,670,1:1,451,451,12,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-387.dhtml,01,化学工程与工艺（智能化工、精细化学品、电子化学品方向）,非定向,2,451,2,4,5850,校本部,,24531.0,,湖北省,武汉市
47,58,本科一批第一次,理科,15,山东第一医科大学,619,1:1,459,459,15,21,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-342.dhtml,01,临床医学,非定向,5,548,9,5,7900,济南校区,,6304.0,,山东省,济南市
48,59,本科一批第一次,理科,65,中国地质大学（武汉）,162,1:1,527,527,65,67,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-388.dhtml,01,地质学类（国家拔尖计划，国家理科基地班）,非定向,1,546,1,4,4500,校本部,色盲色弱考生不能填报。包含专业：地质学,6565.0,['211'],湖北省,武汉市
49,60,本科一批第一次,理科,77,北京邮电大学,234,1:1.04,591,567,81,85,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-13.dhtml,01,电子信息类（元班）,非定向,2,633,6,4,5500,,本硕博贯通培养实验班。一年级在沙河校区，二、三、四年级将根据学校规划安排在沙河校区或西土城路校区。包含专业：通信工程、电子科学与技术,557.0,"['211', 'DFC']",北京市,北京市
50,61,本科一批第一次,理科,8,广州医科大学,691,1:1,483,483,8,8,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-435.dhtml,01,临床医学,非定向,3,579,4,5,7656,番禺校区,不招色盲色弱,3129.0,,广东省,广州市
51,62,本科一批第一次,理科,20,广东医科大学,790,1:1,508,508,20,23,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-436.dhtml,01,临床医学,非定向,5,547,5,5,7656,东莞校区,不招色盲色弱,6427.0,,广东省,湛江市
52,63,本科一批第六次,理科,176,北方民族大学,005,1:1,434,434,176,140,36,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-797.dhtml,01,材料类,非定向,22,434,0,4,4800,银川,包含专业：高分子材料与工程、新能源材料与器件、材料科学与工程、智能材料与结构,28969.0,,宁夏回族自治区,银川市
53,65,本科一批第一次,理科,55,中国海洋大学,148,1:1,545,545,55,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-331.dhtml,01,大气科学,非定向,3,549,3,4,6600,崂山校区,,6181.0,"['985', '211', 'DFC']",山东省,青岛市
54,66,本科一批第一次,理科,103,北京科技大学,170,1:1,549,549,103,105,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-8.dhtml,01,理科试验班,非定向,4,595,5,4,5000,校本部,前一年半执行特定培养计划，第三学期末自由选专业。完成试验班教学计划综合排名前50%的学生可申请本科直博。包含专业：材料科学与工程、管理科学与工程类、机械类、自动化类、计算机类、通信工程、土木类、安全工程、数学类、应用物理学,2025.0,"['211', 'DFC']",北京市,北京市
55,69,本科一批第一次,理科,45,河南大学,594,1:1,461,461,45,46,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-372.dhtml,01,经济学类,非定向,3,512,3,4,5060,开封校区,包含专业：经济学、金融学、财政学、国际经济与贸易,11556.0,['DFC'],河南省,开封市
56,71,本科一批第一次,理科,12,湖北工业大学,478,1:1,476,476,12,13,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-392.dhtml,01,机械设计制造及其自动化,非定向,4,513,4,4,5850,校本部,,11404.0,,湖北省,武汉市
57,72,本科一批第一次,理科,44,安徽大学,920,1:1,497,497,44,45,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-275.dhtml,01,数学类,非定向,2,545,2,4,5400,龙河校区,包含专业：数学与应用数学、信息与计算科学,6692.0,"['211', 'DFC']",安徽省,合肥市
58,75,本科一批第四次,理科,72,中国民用航空飞行学院,362,1:1,466,466,72,76,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-481.dhtml,01,思想政治教育,非定向,1,466,0,4,,校本部,,20873.0,,四川省,德阳市
59,76,本科一批第一次,理科,11,西南大学,071,1:1,468,468,11,11,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-489.dhtml,01,植物生产类,非定向,2,516,2,4,3700,北碚校区,包含专业：植物保护、农学、园艺,10915.0,"['211', 'DFC']",重庆市,重庆市
60,78,本科一批第一次,理科,29,南京审计大学,031,1:1,496,496,29,31,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-755.dhtml,01,经济学,非定向,3,518,4,4,5200,江苏省南京市,,10600.0,,江苏省,南京市
61,79,本科一批第一次,理科,15,新乡医学院,411,1:1,448,448,15,18,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-371.dhtml,01,临床医学,非定向,7,521,12,5,6050,主校区,,10105.0,,河南省,新乡市
62,81,本科一批第一次,理科,98,华中农业大学,066,1:1,489,489,98,102,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-393.dhtml,01,生物科学类,非定向,6,549,6,4,5850,武汉市,包含专业：生物科学(国家生物学理科基地班)、生物技术(国家生命科学与技术基地班),6181.0,"['211', 'DFC']",湖北省,武汉市
63,82,本科一批第一次,理科,43,山西医科大学,713,1:1,450,450,43,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-96.dhtml,01,临床医学（5+3一体化）,非定向,2,602,3,5,5600,校本部,只招收英语语种考生,1636.0,,山西省,太原市
64,83,本科一批第一次,理科,7,华东政法大学,384,1:1,504,504,7,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-217.dhtml,01,法学（民商法律）,非定向,2,607,2,4,6500,松江校区,,1405.0,,上海市,上海市
65,86,本科一批第一次,理科,6,昆明医科大学,341,1:1,473,473,6,9,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-527.dhtml,01,临床医学,非定向,2,566,2,5,5000,校本部,,4278.0,,云南省,昆明市
66,89,本科一批第一次,理科,111,中国民航大学,363,1:1,481,481,111,115,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-52.dhtml,01,工科试验班（中欧航空工程师）,非定向,1,559,1,4,5800,东丽校区,不招色弱、色盲。高考投档成绩须超过当地一本线（或相当于原一本线标准的特殊类型最低控制线）120分（含）以上方可报考。包含专业：飞行器动力工程,5000.0,,天津市,天津市
67,90,本科一批第一次,理科,67,北京理工大学,199,1:1,632,632,67,72,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-7.dhtml,01,工科试验班（未来精工技术）,非定向,3,652,6,4,5500,北京,包含专业：智能制造工程、智能无人系统技术、人工智能、智能感知工程、网络空间安全、密码科学与技术、微电子科学与工程、数据科学与大数据技术,215.0,"['985', '211', 'DFC']",北京市,北京市
68,93,本科一批第一次,理科,19,哈尔滨医科大学,878,1:1,482,482,19,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-184.dhtml,01,临床医学（5+3一体化，于维汉班）,非定向,1,623,1,5,4800,校本部,5+3+X本硕博连读，在全国所有省市录取时均不考虑任何加分因素，按考生实际高考成绩录取,820.0,,黑龙江省,哈尔滨市
69,94,本科一批第一次,理科,96,南京理工大学,203,1:1,543,543,96,99,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-227.dhtml,01,兵器类,非定向,9,575,10,4,5800,南京校区,包含专业：弹药工程与爆炸技术、武器系统与工程,3435.0,"['211', 'DFC']",江苏省,南京市
70,96,本科一批第一次,理科,16,北京师范大学,307,1:1,599,599,16,16,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-24.dhtml,01,教育学类,非定向,2,602,2,4,4800,北京校区,包含专业：教育学、教育技术学、学前教育、特殊教育,1636.0,"['985', '211', 'DFC']",北京市,北京市
71,97,本科一批第一次,理科,25,北京工商大学,047,1:1,494,494,25,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-11.dhtml,01,经济统计学,非定向,5,508,5,4,4200,良乡校区,,12271.0,,北京市,北京市
72,98,本科一批第一次,理科,42,沈阳建筑大学,150,1:1,439,439,42,44,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-129.dhtml,01,建筑学,非定向,1,500,2,5,5200,主校区,须具备一定美术基础,13724.0,,辽宁省,沈阳市
73,99,本科一批第一次,理科,170,中北大学,202,1:1,449,449,170,174,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-93.dhtml,01,武器系统与工程,非定向,2,528,4,4,5500,校本部,,9081.0,,山西省,太原市
74,100,本科一批第一次,理科,47,北京师范大学一香港浸会大学联合国际学院,C98,1:1,465,465,47,59,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-398036.dhtml,01,工商管理类（中外合作办学）,非定向,8,465,2,4,100000,广东省珠海市,大类招生。工商管理专业培养创业与创新管理、电子商务与资讯系统管理、数字媒体管理方向；文化产业管理专业培养文化创意与管理，旅游、酒店与会展管理方向。原则上在第一学年第二学期开始前完成专业确认。高考英语单科成绩不低于95分。英文教学。包含专业：财务管理(中外合作办学)、人力资源管理(中外合作办学)、市场营销(中外合作办学)、工商管理(中外合作办学)、文化产业管理(中外合作办学),21120.0,,广东省,珠海市
75,102,本科一批第一次,理科,55,中国农业大学,073,1:1,550,550,55,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-18.dhtml,01,理科试验班类（生命科学）,非定向,1,612,1,4,5000,北京市海淀区,包含专业：生物科学类、食品科学与工程类、农学、环境科学与工程类、园艺、植物保护、动物科学、动物医学类、草业科学、化学类、种子科学与工程,1197.0,"['985', '211', 'DFC']",北京市,北京市
76,103,本科一批第一次,理科,52,中国药科大学,390,1:1,544,544,52,53,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-245.dhtml,01,药学（本博贯通强基拔尖实验班）,非定向,1,591,4,4,7480,江宁校区,不招色盲色弱,2250.0,"['211', 'DFC']",江苏省,南京市
77,104,本科一批第一次,理科,1155,内蒙古财经大学,754,1:1,434,434,1155,1053,102,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-115.dhtml,01,经济学,非定向,14,455,16,4,4400,西校区,,23526.0,,内蒙古自治区,呼和浩特市
78,107,本科一批第六次,理科,29,东北石油大学,440,1:1,434,434,29,28,1,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-179.dhtml,01,建筑学,非定向,2,434,0,5,4000,大庆校区,,28969.0,,黑龙江省,大庆市
79,110,本科一批第一次,理科,51,兰州交通大学,241,1:1,471,471,51,62,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-573.dhtml,01,交通运输,非定向,4,538,5,4,4700,校本部,,7668.0,,甘肃省,兰州市
80,111,本科一批第一次,理科,68,华北电力大学（北京）,134,1:1,546,546,68,74,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-91460.dhtml,01,电气类,非定向,13,607,14,4,5500,北京校部,包含专业：电气工程及其自动化、智能电网信息工程,1405.0,['DFC'],北京市,北京市
81,112,本科一批第一次,理科,23,同济大学,309,1:1,631,631,23,28,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-198.dhtml,01,工科试验班（国豪精英班）,非定向,2,650,4,4,7000,上海,工科拔尖人才培养计划。所有工科专业任选，本博贯通培养。专业确认后按专业标准收费。,243.0,"['985', '211', 'DFC']",上海市,上海市
82,114,本科一批第一次,理科,54,中国计量大学,374,1:1,459,459,54,57,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-274.dhtml,01,自动化,非定向,5,519,5,4,6325,杭州市,,10442.0,,浙江省,杭州市
83,116,本科一批第一次,理科,106,太原理工大学,458,1:1,489,489,106,111,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-94.dhtml,01,机械设计制造及其自动化,非定向,2,546,5,4,5500,明向校区,,6565.0,"['211', 'DFC']",山西省,太原市
84,117,本科一批第一次,理科,15,北京语言大学,281,1:1,489,489,15,15,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-29.dhtml,01,经济学（经济金融统计与分析）,非定向,1,489,1,4,5000,校本部,,15879.0,,北京市,北京市
85,118,本科一批第一次,理科,30,西交利物浦大学,F98,1:1,509,509,30,33,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1228482.dhtml,01,工商管理类（中外合作办学）,非定向,9,516,9,4,88000,,专业课全英文授课，详见招生简章。包含专业：经济学(中外合作办学)、经济与金融(中外合作办学)、信息管理与信息系统(中外合作办学)、工商管理(中外合作办学)、市场营销(中外合作办学)、会计学(中外合作办学)、国际商务(中外合作办学)、人力资源管理(中外合作办学)、供应链管理(中外合作办学),10915.0,,江苏省,苏州市
86,119,本科一批第一次,理科,31,清华大学,294,1:1,674,674,31,132,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-3.dhtml,01,建筑类,非定向,2,674,0,5,5000,北京市,包含专业：建筑学、城乡规划、风景园林,54.0,"['985', '211', 'DFC']",北京市,北京市
87,120,本科一批第一次,理科,32,大连医科大学,128,1:1,459,459,32,34,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-135.dhtml,01,临床医学（5+3一体化）,非定向,2,615,3,5,,校本部,学费前5年5500元/学年，后3年12000元/学年,1085.0,,辽宁省,大连市
88,121,本科一批第一次,理科,19,沈阳药科大学,391,1:1,438,438,19,20,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-137.dhtml,01,药学类,非定向,4,530,5,4,6050,南校区,不招收色盲、色弱考生。非英语不宜报考。包含专业：药学、药物制剂、药物分析,8797.0,,辽宁省,沈阳市
89,122,本科一批第一次,理科,52,上海理工大学,900,1:1,510,510,52,57,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-201.dhtml,01,工科试验班（智能化制造类）,非定向,35,516,35,4,7000,校本部,包含专业：机械设计制造及其自动化、材料成型及控制工程、工业设计、过程装备与控制工程、车辆工程、材料科学与工程、能源与动力工程、新能源科学与工程、储能科学与工程、机器人工程、土木工程、建筑环境与能源应用工程、环境工程、生物医学工程、康复工程、食品科学与工程、食品质量与安全、管理科学。,10915.0,,上海市,上海市
90,125,本科一批第一次,理科,66,哈尔滨工业大学（威海）,E24,1:1,579,579,66,69,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-174.dhtml,01,工科试验班（电气与自动化）,非定向,10,579,8,4,7000,威海校区,包含专业：自动化、电气工程及其自动化、智能材料与结构,3129.0,,山东省,威海市
91,128,本科一批第一次,理科,3,上海交通大学,310,1:1.05,636,618,4,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-199.dhtml,01,人工智能（卓越人才试点班）,非定向,1,639,3,4,7700,校本部,,435.0,"['985', '211', 'DFC']",上海市,上海市
92,129,本科一批第一次,理科,64,南京工业大学,192,1:1,458,458,64,73,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-230.dhtml,01,化学工程与工艺,非定向,4,512,4,4,6380,江浦校区,,11556.0,,江苏省,南京市
93,130,本科一批第一次,理科,218,东北林业大学,083,1:1,483,483,218,222,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-183.dhtml,01,林学类,非定向,5,522,5,4,3000,校本部,包含专业：林学、森林保护,9977.0,"['211', 'DFC']",黑龙江省,哈尔滨市
94,131,本科一批第一次,理科,2,上海交通大学医学院,J23,1:1,667,667,2,3,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-199.dhtml,01,临床医学（八年制本博连读）,非定向,2,667,2,8,8140,医学院,国家一流本科、卓越医学创新人才计划；含美国等国家临床实践交流项目,84.0,,上海市,上海市
95,132,本科一批第一次,理科,22,大连理工大学（盘锦校区）,K06,1:1,507,507,22,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-117.dhtml,01,能源化学工程（能源、资源与生物化工新工科实验班）,非定向,9,560,9,4,6240,盘锦校区,含能源化学工程、应用化学（工学）、资源循环科学与工程、化学工程与工业生物工程。非英语语种考生慎重报考。不招色盲、色弱考生,4887.0,,辽宁省,盘锦市
96,136,本科一批第一次,理科,58,西安科技大学,452,1:1,456,456,58,63,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-552.dhtml,01,建筑环境与能源应用工程,非定向,2,459,2,4,6480,主校区,,22507.0,,陕西省,西安市
97,137,本科一批第一次,理科,10,重庆邮电大学,233,1:1,550,550,10,12,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-475.dhtml,01,电子信息类（通信与信息类）,非定向,3,558,5,4,5600,校本部,包含专业：通信工程、电子信息工程、信息工程,5099.0,,重庆市,重庆市
98,138,本科一批第一次,理科,56,重庆交通大学,B18,1:1,459,459,56,61,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-476.dhtml,01,土木类,非定向,6,459,5,4,6250,大一大二科学城校区、后续学年南岸校区,包含专业：土木工程、道路桥梁与渡河工程,22507.0,,重庆市,重庆市
99,139,本科一批第一次,理科,111,东北电力大学,132,1:1,469,469,111,120,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-157.dhtml,01,电气工程及其自动化,非定向,7,569,18,4,5940,船营校区,,3965.0,,吉林省,吉林市
100,140,本科一批第一次,理科,28,吉林财经大学,381,1:1,441,441,28,29,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-170.dhtml,01,会计学,非定向,2,515,5,4,5280,净月校区,,11103.0,,吉林省,长春市
101,141,本科一批第一次,理科,36,南京邮电大学,232,1:1,549,549,36,39,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-232.dhtml,01,通信工程,非定向,6,564,6,4,6380,仙林校区,,4469.0,['DFC'],江苏省,南京市
102,142,本科一批第一次,理科,101,北京交通大学,243,1:1,544,544,101,106,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-4.dhtml,01,理科试验班类（詹天佑本博直升试点班）,非定向,10,579,11,4,5500,北京市,詹天佑“3+5”本博贯通拔尖创新人才培养特区，本科阶段类内专业任选。只招有该专业志愿考生。包含专业：通信工程、轨道交通信号与控制、计算机科学与技术、人工智能、信息安全、经济学、物流管理、交通运输、交通工程、物流工程、系统科学与工程、土木工程、机械工程、电气工程及其自动化、软件工程、应用物理学、工程力学、数学与应用数学,3129.0,"['211', 'DFC']",北京市,北京市
103,143,本科一批第一次,理科,82,长安大学,278,1:1,519,519,82,83,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-556.dhtml,01,道路桥梁与渡河工程,非定向,5,559,6,4,6600,北校区,,5000.0,"['211', 'DFC']",陕西省,西安市
104,144,本科一批第一次,理科,54,哈尔滨工程大学,410,1:1,549,549,54,59,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-177.dhtml,01,海洋工程类,非定向,5,549,4,4,5500,校本部,包含专业：船舶与海洋工程、港口航道与海岸工程、海洋机器人,6181.0,"['211', 'DFC']",黑龙江省,哈尔滨市
105,146,本科一批第一次,理科,74,南京农业大学,070,1:1,514,514,74,80,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-241.dhtml,01,农学,非定向,3,557,4,4,2750,江苏省南京市,,5202.0,"['211', 'DFC']",江苏省,南京市
106,148,本科一批第一次,理科,61,石家庄铁道大学,244,1:1,461,461,61,71,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-90.dhtml,02,机械类,非定向,4,505,5,4,4900,龙山校区,包含专业：机械设计制造及其自动化、机械电子工程、车辆工程、智能制造工程、测控技术与仪器,12776.0,,河北省,石家庄市
107,149,本科一批第一次,理科,113,辽宁工程技术大学,450,1:1,438,438,113,116,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-123.dhtml,02,智能采矿工程,非定向,2,462,3,4,5200,阜新校区中华路校园,只招男生,21823.0,,辽宁省,阜新市
108,150,本科一批第一次,理科,3,上海交通大学,310,1:1.05,636,618,4,7,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-199.dhtml,02,电子信息类（IEEE试点班，含双学士学位项目）,非定向,1,669,1,4,7700,校本部,含电子信息类（IEEE试点班）-数学与应用数学双学士学位项目。包含专业：计算机科学与技术、信息工程、信息安全、自动化,71.0,"['985', '211', 'DFC']",上海市,上海市
109,151,本科一批第二次,理科,98,东北大学秦皇岛分校,182,1:1,517,517,98,100,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-121.dhtml,02,外国语言文学类,非定向,4,517,2,4,6240,秦皇岛市,包含专业：英语、日语,10758.0,,河北省,秦皇岛市
110,152,本科一批第一次,理科,97,北京化工大学,210,1:1,543,543,97,98,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-10.dhtml,02,化学（基础拔尖）,非定向,2,557,3,4,5000,朝阳校区/昌平校区,内设1个化学（基础拔尖班）和1个化学（优培计划）,5202.0,"['211', 'DFC']",北京市,北京市
111,153,本科一批第一次,理科,64,西南科技大学,621,1:1,451,451,64,68,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-477.dhtml,02,材料类,非定向,7,454,7,4,5200,青义校区,包含专业：材料科学与工程、材料物理、功能材料、储能科学与工程,23766.0,,四川省,绵阳市
112,156,本科一批第一次,理科,29,北京大学医学部,330,1:1,639,639,29,38,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-6405527.dhtml,02,临床医学（本博连读）,非定向,6,672,7,8,6000,北京市,色盲色弱不予录取,58.0,,北京市,北京市
113,157,本科一批第一次,理科,20,上海海事大学,137,1:1,474,474,20,22,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-202.dhtml,02,经济学类,非定向,2,476,3,4,6500,临港校区,包含专业：经济学(海运与物流经济)、国际经济与贸易、金融学(海运金融)、会计学、会计学(国际会计)、会计学(管理会计)、会计学(ACCA)、财务管理、工商管理、旅游管理、供应链管理,18605.0,,上海市,上海市
114,158,本科一批第一次,理科,16,上海海洋大学,062,1:1,495,495,16,19,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-207.dhtml,02,水产类,非定向,3,502,4,4,7700,校本部主校区,包含专业：水产养殖学、水族科学与技术、水生动物医学,13333.0,['DFC'],上海市,上海市
115,159,本科一批第一次,理科,98,西安电子科技大学,189,1:1,579,579,98,105,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-549.dhtml,02,计算机类,非定向,15,598,15,4,6600,南校区,大类包含专业“软件工程”一、二年级每人每年学费6600元，大三、大四按学分计，每学分不超过400元，总学分不高于80学分。包含专业：计算机科学与技术、物联网工程、数据科学与大数据技术、软件工程、人工智能、智能科学与技术、信息安全、网络工程、网络空间安全,1830.0,"['211', 'DFC']",陕西省,西安市
116,160,本科一批第一次,理科,22,西安理工大学,096,1:1,488,488,22,27,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-548.dhtml,02,材料成型及控制工程,非定向,2,488,0,4,6480,曲江校区,,16049.0,,陕西省,西安市
117,161,本科一批第一次,理科,181,天津工业大学,219,1:1,483,483,181,187,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-51.dhtml,02,非织造材料与工程,非定向,6,483,5,4,5400,校本部,,17058.0,['DFC'],天津市,天津市
118,162,本科一批第一次,理科,87,中国地质大学（北京）,160,1:1,489,489,87,93,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-27214.dhtml,02,地质学类（地质地矿类）,非定向,7,531,8,4,5500,校本部,不招色盲、色弱、单色识别不全。包含专业：地质学、地质学(地质地球物理复合)、地质学(旅游地学)、资源勘查工程(固体矿产)、地球化学、地球信息科学与技术(大数据与数字地球),8650.0,"['211', 'DFC']",北京市,北京市
119,163,本科一批第一次,理科,51,中国石油大学（北京）,435,1:1,511,511,51,53,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-798.dhtml,02,材料科学与工程,非定向,2,521,2,4,5200,北京市,,10105.0,"['211', 'DFC']",北京市,北京市
120,164,本科一批第一次,理科,40,安徽财经大学,052,1:1,441,441,40,43,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-294.dhtml,02,金融学,非定向,2,456,3,4,5390,龙湖东校区,,23253.0,,安徽省,蚌埠市
121,165,本科一批第二次,理科,44,华东交通大学,242,1:1,457,457,44,51,0,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-315.dhtml,02,建筑环境与能源应用工程,非定向,2,457,1,4,5220,校本部,,23010.0,,江西省,南昌市
